CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15570305,Gomez,537,France,Male,55,0,0.0,1,1,1,198375.62,0
15570306,Thomas,727,France,Female,32,10,120249.01,1,0,1,99901.72,0
15570307,Laurent,740,Spain,Female,36,4,130577.36,2,1,0,55346.0,0
15570308,Bernard,602,France,Male,26,5,0.0,2,1,0,132301.65,0
15570309,Gonzalez,578,France,Male,49,10,0.0,2,0,1,56894.09,0
15570310,Gomez,760,France,Male,22,5,0.0,1,0,0,35026.22,0
15570311,Meyer,581,France,Female,38,5,138192.94,2,0,1,120781.07,0
15570312,Sanchez,655,Spain,Male,40,6,0.0,1,0,1,147639.0,0
15570313,Mueller,643,Spain,Female,32,0,83409.67,2,0,1,95773.37,0
15570314,Fernandez,509,Spain,Female,31,3,116651.52,1,1,1,71192.24,0
15570315,Rodriguez,668,Spain,Female,45,9,117514.06,2,1,1,39086.38,0
15570316,Mueller,659,Germany,Female,42,9,137127.54,1,1,1,162315.36,0
15570317,Rodriguez,684,Spain,Male,46,8,0.0,2,1,1,179340.25,0
15570318,Garcia,665,France,Male,24,9,71655.92,1,0,1,58093.89,0
15570319,Durand,850,Spain,Female,57,1,91186.1,2,1,1,91363.69,0
15570320,Petit,761,France,Male,58,7,0.0,2,1,0,68251.53,0
15570321,Gomez,653,Spain,Male,40,10,81343.86,1,1,1,167844.94,0
15570322,Martin,662,France,Female,35,6,104008.45,1,1,1,185214.58,0
15570323,Becker,819,Germany,Male,37,6,158440.78,1,1,1,38771.26,0
15570324,Fischer,732,Germany,Female,55,2,110616.82,2,0,1,16936.49,0
15570325,Schulz,532,Spain,Male,31,1,162026.89,1,1,0,26265.78,0
15570326,Thomas,741,Spain,Male,24,1,0.0,2,0,0,65187.92,0
15570327,Gonzalez,769,France,Male,45,2,145450.13,2,1,0,147625.51,0
15570328,Lopez,805,Germany,Female,38,2,80020.06,2,1,0,72043.63,0
15570329,Bernard,611,France,Female,53,9,160129.94,1,1,0,196996.26,1
15570330,Garcia,604,France,Male,39,1,0.0,1,1,1,26262.09,0
15570331,Petit,559,France,Male,67,6,0.0,1,1,0,137572.82,0
15570332,Gomez,679,France,Female,68,1,33148.48,2,1,0,97796.83,1
15570333,Schulz,720,Germany,Male,33,5,134321.48,1,0,0,68803.47,0
15570334,Sanchez,600,Spain,Male,22,10,98086.8,1,1,1,116575.39,0
15570335,Thomas,636,Spain,Male,40,4,0.0,1,0,0,57062.45,0
15570336,Becker,452,France,Female,26,6,0.0,1,1,1,126716.54,0
15570337,Perez,794,France,Male,25,10,0.0,1,1,1,199056.54,0
15570338,Dubois,499,France,Male,50,10,0.0,2,0,0,69298.29,0
15570339,Schmidt,685,France,Female,42,6,82234.44,2,1,1,80689.6,0
15570340,Weber,672,France,Male,31,7,131009.82,1,1,0,175115.11,0
15570341,Fischer,654,France,Female,39,3,0.0,2,0,0,78195.4,0
15570342,Meyer,656,Germany,Male,40,9,119007.25,3,1,1,183088.12,1
15570343,Gomez,552,Germany,Male,42,4,150081.87,1,0,0,142702.09,0
15570344,Robert,618,Germany,Male,52,9,121549.79,2,1,1,13667.88,0
15570345,Durand,743,France,Female,37,3,108039.98,1,0,0,81724.66,1
15570346,Mueller,771,Germany,Male,22,6,144959.74,1,1,1,83259.61,0
15570347,Dubois,609,Spain,Male,59,2,122333.28,1,1,0,56461.09,0
15570348,Becker,500,France,Female,38,9,131918.09,1,1,0,121676.35,0
15570349,Robert,575,France,Female,31,1,116215.75,1,1,0,17731.64,0
15570350,Sanchez,827,France,Male,26,3,104058.63,2,1,0,123326.34,0
15570351,Robert,580,France,Male,40,4,94400.98,2,1,1,115897.16,0
15570352,Petit,640,France,Male,36,10,162632.12,1,1,1,141246.92,0
15570353,Schmidt,785,France,Female,29,0,0.0,1,1,1,112313.13,0
15570354,Gomez,599,France,Female,50,2,132265.63,1,1,1,73348.42,1
15570355,Wagner,634,France,Female,27,7,154059.08,3,1,0,194332.49,0
15570356,Mueller,726,Germany,Female,27,10,153909.79,1,1,1,35247.98,0
15570357,Bernard,814,France,Female,31,4,139458.7,1,1,1,151169.41,0
15570358,Garcia,588,Germany,Male,21,0,144906.21,1,1,1,49055.68,0
15570359,Schmidt,783,France,Male,22,3,0.0,2,1,1,21801.92,0
15570360,Gonzalez,622,France,Female,28,7,0.0,2,1,1,155580.42,0
15570361,Lopez,564,Spain,Male,33,7,0.0,2,1,1,172982.94,0
15570362,Rodriguez,673,Germany,Male,28,1,147978.06,2,1,1,33091.9,0
15570363,Schmidt,538,France,Male,40,8,125952.32,1,1,1,109951.67,0
15570364,Mueller,695,Germany,Female,29,9,76588.71,1,1,1,148405.65,0
15570365,Schmidt,850,Germany,Male,41,0,101099.48,2,1,1,82492.65,0
15570366,Garcia,756,France,Male,30,9,103589.14,1,1,1,94027.59,0
15570367,Durand,639,France,Female,39,7,0.0,2,1,0,195700.88,0
15570368,Becker,751,Spain,Male,57,7,0.0,1,1,1,148536.12,0
15570369,Robert,560,France,Female,42,5,119573.85,1,1,1,185103.94,1
15570370,Sanchez,576,France,Male,22,0,121977.69,2,0,0,92137.69,0
15570371,Fischer,642,France,Female,28,8,121974.68,2,0,1,100425.43,0
15570372,Martin,658,Spain,Male,23,9,0.0,1,0,0,194261.75,0
15570373,Moreau,525,Spain,Female,25,2,103339.71,2,1,1,91206.47,0
15570374,Fernandez,620,Spain,Female,50,0,92656.74,2,0,0,88277.33,0
15570375,Meyer,636,Spain,Female,35,6,0.0,1,1,1,142496.32,1
15570376,Rodriguez,798,Spain,Female,36,9,0.0,1,1,0,18424.2,0
15570377,Richard,525,Germany,Male,50,4,67361.54,1,0,0,94402.05,1
15570378,Sanchez,516,Spain,Female,29,1,130921.95,1,1,0,188479.14,0
15570379,Gomez,666,Spain,Female,40,0,170452.64,2,1,0,180354.32,0
15570380,Gomez,760,France,Female,45,5,153430.16,1,0,1,135468.62,1
15570381,Meyer,702,Germany,Female,34,0,68225.39,2,0,0,94256.23,0
15570382,Martinez,679,Germany,Male,60,5,174825.94,1,1,0,107002.77,0
15570383,Rodriguez,622,Spain,Female,35,0,128397.88,1,1,1,60541.22,0
15570384,Rodriguez,714,Spain,Male,27,6,0.0,2,1,0,48897.94,0
15570385,Martin,729,Spain,Female,29,6,115347.55,2,1,1,61099.85,0
15570386,Richard,625,Spain,Male,39,9,0.0,1,1,1,181427.38,0
15570387,Schneider,558,Germany,Male,46,3,131462.17,1,1,0,58888.36,0
15570388,Meyer,559,France,Female,27,6,183345.13,2,0,0,99174.68,0
15570389,Petit,734,France,Female,53,7,0.0,2,0,0,146153.32,0
15570390,Richard,501,Germany,Female,27,7,159746.85,4,1,0,150965.32,1
15570391,Garcia,810,France,Female,56,2,0.0,1,0,1,68964.66,1
15570392,Martin,606,France,Female,30,7,0.0,1,1,0,59173.11,0
15570393,Hoffmann,679,France,Female,18,2,148249.64,1,0,1,80350.54,0
15570394,Fischer,717,Spain,Male,44,10,100032.41,1,1,0,29180.46,0
15570395,Schneider,584,France,Female,20,4,128466.72,1,1,1,113668.66,0
15570396,Lopez,605,Spain,Female,90,0,152662.03,3,0,1,148940.03,1
15570397,Wagner,662,Spain,Female,38,6,57181.33,2,0,0,54673.33,0
15570398,Garcia,568,France,Female,25,9,0.0,1,0,0,27112.26,0
15570399,Weber,547,France,Female,33,7,83234.13,2,1,0,170392.64,0
15570400,Gomez,556,Spain,Male,24,3,0.0,1,0,1,177738.88,0
15570401,Perez,766,Germany,Female,43,6,135134.18,1,1,0,173542.17,0
15570402,Sanchez,688,France,Male,22,6,153627.06,2,1,0,90548.14,0
15570403,Gomez,573,France,Female,20,5,0.0,1,0,0,36971.5,0
15570404,Mueller,733,France,Male,60,4,0.0,1,1,1,140922.23,0
15570405,Fernandez,579,France,Female,27,9,78877.37,1,1,1,29176.26,1
15570406,Wagner,462,France,Female,40,3,67361.99,2,1,1,141445.02,0
15570407,Perez,716,France,Female,35,4,125234.33,2,1,0,51339.9,0
15570408,Becker,808,Germany,Male,32,6,124551.34,1,1,0,30513.44,0
15570409,Gomez,703,Spain,Male,32,7,92204.93,2,1,1,10338.36,0
15570410,Lopez,468,Germany,Female,46,3,81162.25,2,1,1,106767.96,0
15570411,Lopez,647,Spain,Female,36,4,0.0,1,1,1,174141.17,0
15570412,Petit,623,Spain,Male,26,10,142048.04,1,1,1,152127.5,0
15570413,Durand,686,Germany,Male,25,5,53072.4,2,1,1,59652.72,0
15570414,Gonzalez,568,France,Male,54,10,0.0,2,1,0,38190.1,1
15570415,Thomas,617,France,Female,47,8,70100.88,1,1,1,192163.78,1
15570416,Martinez,513,Spain,Female,60,9,129899.85,2,0,0,167190.59,0
15570417,Moreau,671,Spain,Female,47,5,134503.9,2,1,1,128468.71,0
15570418,Dubois,517,France,Female,27,6,154060.11,1,1,0,76551.32,0
15570419,Martin,691,France,Male,34,7,78401.13,2,1,1,159697.1,0
15570420,Gonzalez,577,Spain,Female,54,2,102786.91,2,1,0,81406.1,0
15570421,Sanchez,350,France,Male,26,4,69216.79,2,1,0,142842.75,0
15570422,Sanchez,726,France,Male,22,3,0.0,2,1,0,113446.66,0
15570423,Sanchez,697,Spain,Male,61,0,115369.98,2,1,1,114606.11,0
15570424,Martin,779,Germany,Male,60,3,136018.86,2,1,0,110997.07,1
15570425,Dubois,449,Germany,Male,55,1,82494.5,1,1,1,195130.05,1
15570426,Gomez,587,Spain,Male,54,3,0.0,2,1,0,181003.78,0
15570427,Richard,662,Germany,Male,49,1,0.0,3,1,1,94488.43,1
15570428,Thomas,704,Germany,Male,55,3,122279.03,2,1,1,189089.24,0
15570429,Wagner,509,France,Female,28,3,0.0,1,1,0,134257.78,0
15570430,Robert,691,France,Male,34,10,0.0,1,0,0,169881.55,0
15570431,Gonzalez,595,Spain,Male,31,2,0.0,2,1,1,164753.45,0
15570432,Lopez,471,France,Male,42,4,0.0,1,1,1,192630.23,0
15570433,Fernandez,577,France,Female,22,8,59272.59,1,1,0,47835.29,1
15570434,Schulz,699,France,Female,55,0,0.0,2,1,1,143629.73,0
15570435,Schneider,475,France,Female,22,6,70143.44,1,0,0,189395.24,0
15570436,Martinez,711,France,Female,49,9,176358.33,2,0,0,22019.71,0
15570437,Perez,677,Germany,Male,30,0,115639.56,1,1,1,185430.73,0
15570438,Schmidt,625,France,Male,42,9,0.0,2,0,1,187316.72,0
15570439,Schulz,493,France,Male,39,0,121403.51,1,1,1,106414.83,0
15570440,Schmidt,500,Germany,Female,19,1,153810.93,1,1,0,141384.42,0
15570441,Garcia,611,Spain,Female,40,9,0.0,1,1,1,12790.12,0
15570442,Thomas,542,France,Male,27,5,127289.26,1,1,1,14229.07,0
15570443,Schmidt,617,Germany,Male,20,10,102292.58,3,1,1,13302.81,0
15570444,Laurent,736,Germany,Male,38,8,122752.48,1,1,1,95680.37,0
15570445,Laurent,623,Germany,Male,21,2,100381.52,2,0,0,31797.7,0
15570446,Hoffmann,621,France,Female,60,4,136523.34,2,1,1,159876.84,0
15570447,Mueller,621,Spain,Female,27,7,72622.68,1,0,0,54525.67,0
15570448,Martinez,747,Germany,Female,39,9,187669.43,1,0,1,40258.27,0
15570449,Rodriguez,774,Spain,Male,37,5,0.0,1,1,0,75399.97,0
15570450,Bernard,690,France,Male,49,2,168291.72,1,1,1,52332.26,0
15570451,Moreau,663,Germany,Female,30,1,88397.85,1,1,0,147764.41,0
15570452,Fischer,672,Spain,Female,31,2,164168.73,1,0,1,78275.02,1
15570453,Thomas,787,France,Male,38,5,93180.63,1,0,1,157776.75,0
15570454,Fischer,695,France,Male,27,4,0.0,2,1,1,165053.08,0
15570455,Hoffmann,796,Germany,Female,32,7,100599.84,2,1,0,121964.42,0
15570456,Weber,609,France,Male,28,9,58141.8,1,1,0,128414.67,0
15570457,Hoffmann,521,Germany,Female,40,1,78677.51,1,1,0,64122.0,1
15570458,Lopez,585,France,Male,46,1,0.0,2,1,0,132581.32,0
15570459,Thomas,595,France,Female,51,3,0.0,2,1,1,106421.15,0
15570460,Gomez,804,Germany,Male,50,8,143898.12,1,1,0,143165.19,1
15570461,Perez,720,France,Female,42,4,157904.27,2,1,1,137086.15,0
15570462,Dubois,588,Spain,Male,42,6,84702.35,2,1,0,141848.82,0
15570463,Meyer,727,Spain,Male,42,6,0.0,3,1,1,172193.06,1
15570464,Sanchez,637,Germany,Female,36,5,100692.64,1,0,0,122222.64,0
15570465,Dubois,806,Spain,Female,25,5,0.0,1,1,1,158077.12,0
15570466,Durand,617,Spain,Female,56,8,154947.73,2,1,1,72089.85,0
15570467,Hoffmann,502,France,Male,42,3,0.0,2,1,0,160633.52,0
15570468,Durand,632,Spain,Male,46,1,159782.24,2,1,0,69828.18,0
15570469,Thomas,618,France,Female,31,6,93573.75,2,0,1,79050.36,0
15570470,Martin,521,France,Male,68,5,0.0,1,1,1,176181.06,0
15570471,Petit,706,Germany,Male,54,3,48275.74,1,0,1,57714.27,0
15570472,Weber,786,Germany,Male,32,0,73881.7,2,0,0,150245.99,0
15570473,Robert,542,France,Male,30,3,119748.21,1,1,1,54389.63,0
15570474,Martin,743,France,Male,46,5,125498.39,1,1,0,55949.92,1
15570475,Lopez,591,Germany,Female,36,10,0.0,1,0,0,124677.73,1
15570476,Robert,647,France,Female,40,2,96112.06,2,1,0,16681.69,0
15570477,Gonzalez,637,Spain,Female,55,0,0.0,2,0,0,133403.7,0
15570478,Dubois,647,Germany,Female,40,1,135811.78,1,1,1,149965.87,0
15570479,Dubois,695,France,Male,35,5,136620.03,1,1,1,183749.17,0
15570480,Robert,551,France,Male,43,0,115326.0,2,0,1,153066.89,0
15570481,Becker,774,Germany,Female,23,5,121127.97,1,1,0,170272.77,1
15570482,Moreau,698,France,Female,39,0,93720.8,2,1,0,54514.35,0
15570483,Martin,730,France,Male,24,0,0.0,1,1,0,69313.41,0
15570484,Petit,575,France,Male,45,5,147096.83,1,1,0,189603.87,0
15570485,Thomas,542,France,Male,18,0,127035.12,1,1,0,127536.13,0
15570486,Bernard,763,France,Male,36,8,0.0,2,1,1,137371.82,0
15570487,Dubois,538,Germany,Male,60,1,134900.45,2,0,0,137708.91,0
15570488,Schneider,664,Spain,Male,52,8,116093.3,2,1,0,199153.17,0
15570489,Moreau,747,Germany,Female,40,4,131551.25,2,0,0,145040.87,0
15570490,Bernard,637,Spain,Male,61,4,0.0,2,1,0,154847.91,0
15570491,Fernandez,762,France,Female,32,9,81859.82,1,1,1,183557.89,0
15570492,Fernandez,623,France,Male,27,7,0.0,2,1,1,69393.55,0
15570493,Petit,527,Germany,Female,35,0,145154.03,1,0,1,166313.4,0
15570494,Hoffmann,685,Germany,Female,35,8,124881.02,2,1,0,14922.19,0
15570495,Richard,669,Germany,Female,35,0,109784.6,1,1,0,32666.79,0
15570496,Garcia,850,Germany,Male,38,4,0.0,1,1,0,35200.32,0
15570497,Thomas,559,Germany,Female,21,7,76809.01,2,1,1,11052.46,0
15570498,Dubois,625,France,Female,29,0,0.0,2,1,0,92840.22,0
15570499,Thomas,579,Germany,Male,32,4,100867.99,1,1,1,197476.21,0
15570500,Fernandez,636,Germany,Male,61,2,0.0,1,1,0,62769.48,1
15570501,Becker,632,Spain,Male,31,7,0.0,2,0,1,44184.69,0
15570502,Gonzalez,566,Germany,Male,32,2,109887.07,1,1,0,95660.82,0
15570503,Gonzalez,694,Germany,Male,46,7,51720.34,2,1,1,150175.08,0
15570504,Bernard,629,Germany,Female,35,10,77875.67,2,0,1,19473.34,0
15570505,Gonzalez,779,Spain,Male,66,10,117790.33,1,1,1,111579.46,0
15570506,Schulz,587,Spain,Female,47,1,0.0,1,0,0,99889.5,0
15570507,Gomez,828,Spain,Female,45,9,71671.75,1,1,1,117938.17,0
15570508,Wagner,676,Germany,Female,22,2,177474.46,2,0,1,124800.98,0
15570509,Richard,772,France,Male,41,0,0.0,2,0,0,65052.74,0
15570510,Martinez,661,Germany,Female,39,0,127188.56,2,0,0,69541.12,0
15570511,Bernard,575,Germany,Male,50,3,158402.91,1,1,0,92029.88,1
15570512,Dubois,624,Spain,Male,45,4,104228.89,2,1,1,195277.76,0
15570513,Sanchez,516,France,Male,43,2,89403.86,2,1,1,123815.8,0
15570514,Schneider,639,Germany,Female,41,1,74972.94,1,1,1,41085.09,0
15570515,Bernard,666,France,Female,32,0,71274.58,1,0,1,41125.22,0
15570516,Laurent,654,Spain,Male,27,2,137677.7,2,1,1,140785.51,0
15570517,Becker,777,France,Male,42,0,118170.21,1,1,0,98132.68,0
15570518,Martinez,635,Germany,Male,27,9,139045.18,1,1,1,172382.02,0
15570519,Richard,468,France,Female,38,9,0.0,2,1,1,99494.04,0
15570520,Becker,850,France,Female,57,5,0.0,1,0,0,14280.7,1
15570521,Bernard,583,Germany,Male,61,10,132908.99,2,1,0,131928.72,0
15570522,Bernard,742,France,Male,35,2,85523.35,2,1,0,60681.5,0
15570523,Meyer,505,Germany,Female,51,3,129622.28,2,0,0,197330.58,1
15570524,Gonzalez,673,Spain,Male,37,7,67405.99,2,0,1,11120.65,0
15570525,Fischer,573,Spain,Male,27,9,0.0,2,0,0,49693.08,0
15570526,Lopez,379,France,Female,38,4,0.0,1,1,1,133243.93,0
15570527,Becker,622,Spain,Male,74,10,0.0,2,0,1,43145.03,0
15570528,Bernard,645,France,Female,44,4,0.0,2,1,1,143693.96,0
15570529,Durand,628,Spain,Male,29,7,62364.02,1,1,0,107882.43,0
15570530,Thomas,673,Spain,Female,42,9,133358.45,3,1,0,36291.92,0
15570531,Dubois,624,France,Female,48,9,0.0,1,0,0,86107.55,0
15570532,Schneider,656,France,Male,51,10,143065.74,1,1,0,114673.83,1
15570533,Fernandez,666,France,Female,35,9,0.0,1,1,0,115667.92,1
15570534,Fischer,646,Spain,Male,62,3,107899.49,2,0,0,103124.96,0
15570535,Hoffmann,633,France,Male,36,7,141889.26,1,1,0,149348.63,0
15570536,Schneider,564,Germany,Male,42,9,106456.68,2,1,0,78431.69,0
15570537,Wagner,707,Germany,Male,23,4,0.0,2,0,1,127854.47,0
15570538,Schmidt,622,Spain,Male,56,5,0.0,1,0,1,45938.96,0
15570539,Schulz,615,Spain,Female,25,0,0.0,1,1,1,194603.67,0
15570540,Durand,699,France,Male,47,8,0.0,1,1,1,55331.41,1
15570541,Mueller,670,Germany,Male,32,3,101070.44,1,1,1,173746.74,1
15570542,Durand,582,Spain,Female,26,0,0.0,1,1,1,43189.09,0
15570543,Martin,770,Spain,Female,33,6,0.0,1,1,1,193227.71,0
15570544,Sanchez,535,France,Male,22,9,105456.42,2,0,0,197155.15,0
15570545,Moreau,550,France,Male,30,3,0.0,2,1,0,60961.76,0
15570546,Hoffmann,714,France,Male,31,4,0.0,1,1,1,50929.05,0
15570547,Mueller,818,France,Male,26,10,96493.02,1,0,1,151845.21,0
15570548,Gonzalez,594,France,Female,41,6,113141.78,2,1,0,139371.06,0
15570549,Mueller,689,France,Male,37,6,0.0,2,0,0,144719.49,0
15570550,Gomez,535,Germany,Female,41,8,0.0,2,1,0,26912.87,0
15570551,Mueller,560,France,Female,32,8,0.0,2,1,0,116242.3,0
15570552,Gomez,758,Germany,Female,35,6,63475.58,2,1,1,138493.08,0
15570553,Weber,685,France,Male,25,9,142604.64,1,1,1,70173.3,0
15570554,Weber,761,Spain,Female,31,8,79567.41,1,1,1,141133.06,0
15570555,Schmidt,754,Spain,Female,25,4,142728.18,1,0,1,86553.51,0
15570556,Sanchez,449,Germany,Female,34,1,144949.84,1,1,0,72170.0,0
15570557,Schneider,535,Spain,Female,31,8,138479.67,2,1,1,159999.74,0
15570558,Schneider,676,France,Male,47,5,155836.34,1,1,1,49676.99,0
15570559,Hoffmann,487,Spain,Female,48,5,0.0,2,1,1,10575.68,0
15570560,Laurent,548,France,Female,40,8,0.0,2,1,1,157952.08,1
15570561,Laurent,786,France,Male,47,0,144040.63,1,1,1,183842.22,1
15570562,Petit,598,France,Female,41,1,153560.04,2,1,0,85819.12,0
15570563,Dubois,718,Germany,Female,32,10,172045.64,2,0,1,83657.58,0
15570564,Schmidt,647,France,Female,38,2,0.0,1,0,0,195210.3,0
15570565,Martin,584,Germany,Female,58,0,112722.13,2,0,1,47269.97,0
15570566,Martin,490,France,Male,50,3,0.0,2,0,1,154030.14,0
15570567,Perez,672,Spain,Female,38,1,0.0,1,0,0,24042.35,0
15570568,Fernandez,789,Germany,Female,22,2,112576.74,1,0,0,193974.74,0
15570569,Perez,587,France,Female,65,7,166821.87,1,1,0,146827.8,1
15570570,Becker,656,France,Female,36,10,108230.41,2,1,1,38355.68,0
15570571,Fernandez,504,Spain,Male,52,3,0.0,2,1,0,144167.15,0
15570572,Martin,585,France,Male,37,8,62742.51,2,1,1,175053.77,0
15570573,Mueller,682,Germany,Female,21,5,111999.52,1,1,1,37264.18,0
15570574,Fischer,721,Germany,Female,55,0,96036.01,2,1,0,161517.06,0
15570575,Lopez,703,France,Male,41,5,100310.5,2,1,1,192255.66,0
15570576,Schmidt,454,France,Female,23,6,89457.37,1,1,1,185418.68,0
15570577,Hoffmann,606,France,Female,35,3,109155.55,1,0,1,83441.23,0
15570578,Petit,557,France,Female,41,7,0.0,2,0,1,139765.9,0
15570579,Gonzalez,620,France,Female,40,9,148498.43,2,0,0,88946.5,0
15570580,Wagner,639,France,Male,50,2,0.0,2,1,0,28619.52,1
15570581,Schneider,752,France,Female,41,6,0.0,2,0,1,62522.36,0
15570582,Dubois,678,France,Female,38,6,0.0,1,1,1,100132.06,0
15570583,Perez,786,Spain,Female,27,3,165834.57,1,1,1,137331.13,0
15570584,Rodriguez,582,Germany,Female,62,0,108334.66,2,1,1,54808.39,0
15570585,Schneider,513,Spain,Male,34,9,0.0,1,1,0,137380.13,0
15570586,Fernandez,789,France,Female,31,9,0.0,1,0,1,198870.07,0
15570587,Bernard,691,France,Female,28,5,0.0,1,1,1,107110.0,0
15570588,Perez,578,Spain,Female,30,9,0.0,1,1,1,147843.79,0
15570589,Fischer,692,Germany,Female,49,6,157455.05,2,1,1,159374.99,0
15570590,Bernard,730,France,Female,24,2,115881.51,2,0,1,54327.83,0
15570591,Garcia,661,France,Female,33,4,0.0,4,1,1,21166.74,1
15570592,Moreau,580,Germany,Female,21,7,146628.42,1,1,0,124117.35,1
15570593,Rodriguez,607,Spain,Male,29,6,152243.2,2,0,1,96075.26,0
15570594,Sanchez,677,France,Male,31,1,0.0,1,1,1,168160.8,0
15570595,Lopez,669,Germany,Male,30,3,95565.97,1,1,0,121209.55,0
15570596,Weber,766,Germany,Male,28,6,113018.59,1,1,0,113701.02,0
15570597,Sanchez,623,Spain,Female,57,10,0.0,1,1,0,60665.46,1
15570598,Meyer,557,Spain,Male,31,8,0.0,3,1,0,130695.02,0
15570599,Schulz,850,France,Female,48,6,0.0,1,0,1,26390.16,0
15570600,Meyer,666,Germany,Female,32,7,72781.29,1,0,0,83816.95,1
15570601,Perez,730,Spain,Male,26,9,109221.54,2,1,0,191181.38,0
15570602,Schmidt,700,Germany,Male,46,8,95935.85,2,1,0,21392.28,0
15570603,Richard,667,Spain,Male,52,10,110351.29,1,1,1,191477.77,0
15570604,Sanchez,628,Spain,Female,25,0,0.0,2,1,1,103820.66,0
15570605,Schneider,380,France,Male,44,2,0.0,2,1,0,176803.14,0
15570606,Fischer,547,France,Female,34,5,103587.58,1,1,0,134612.8,0
15570607,Perez,681,Spain,Female,66,7,0.0,1,0,1,23517.98,0
15570608,Dubois,388,France,Female,50,10,132115.19,2,1,1,169208.16,0
15570609,Moreau,656,France,Male,59,6,0.0,2,0,0,154992.22,0
15570610,Richard,713,France,Male,32,5,104074.63,1,1,0,176654.46,0
15570611,Robert,729,Spain,Male,60,3,0.0,1,0,0,129407.03,0
15570612,Rodriguez,707,France,Male,47,7,0.0,2,1,1,82379.12,0
15570613,Weber,742,Germany,Female,39,9,132235.81,2,1,1,185068.67,0
15570614,Schulz,804,France,Male,46,3,162396.51,4,1,0,194433.64,1
15570615,Becker,755,France,Male,28,5,54578.05,2,1,1,149435.07,0
15570616,Garcia,668,France,Male,39,2,0.0,2,0,0,44162.79,1
15570617,Weber,637,France,Female,34,6,0.0,1,1,0,61951.42,1
15570618,Martin,661,Spain,Male,52,5,118611.34,1,1,0,157961.67,0
15570619,Garcia,623,Spain,Male,19,6,0.0,1,1,1,50243.42,0
15570620,Gomez,757,Spain,Female,39,4,0.0,2,1,1,60553.86,0
15570621,Moreau,704,France,Male,33,4,0.0,2,1,1,23769.38,0
15570622,Wagner,613,Germany,Male,62,1,109438.72,2,1,1,126946.34,0
15570623,Bernard,777,France,Male,36,5,0.0,2,0,0,86309.51,0
15570624,Rodriguez,621,France,Female,35,0,79401.91,1,0,1,52809.9,0
15570625,Petit,559,Germany,Male,39,6,136624.88,2,1,0,110581.62,0
15570626,Petit,648,Germany,Male,46,2,102661.31,1,1,0,113246.83,1
15570627,Perez,570,France,Female,22,1,0.0,1,1,0,45649.88,1
15570628,Lopez,739,France,Male,25,10,114000.57,3,1,1,14944.19,0
15570629,Gomez,568,Spain,Female,62,6,162493.64,2,1,1,176590.81,0
15570630,Gonzalez,638,France,Male,40,8,154574.72,2,1,1,39887.67,0
15570631,Gomez,740,Spain,Male,76,0,134628.7,1,1,1,170947.94,0
15570632,Sanchez,581,Spain,Female,28,5,0.0,2,0,1,99191.16,0
15570633,Richard,689,Germany,Female,44,7,161239.43,2,1,0,132193.17,0
15570634,Martinez,556,France,Male,40,1,148327.09,1,1,0,90704.82,0
15570635,Fischer,673,Spain,Female,56,4,155203.46,1,1,1,142781.85,1
15570636,Rodriguez,704,France,Female,24,3,149683.39,1,1,0,61362.9,0
15570637,Gomez,645,France,Male,62,9,0.0,1,0,1,52294.65,0
15570638,Robert,653,Spain,Female,39,2,75417.77,1,1,1,90712.85,0
15570639,Sanchez,692,France,Male,37,9,0.0,2,1,0,96726.88,0
15570640,Meyer,623,France,Male,44,7,107395.33,1,0,0,51158.71,0
15570641,Schneider,735,Germany,Male,36,1,82572.79,2,0,0,176606.45,0
15570642,Meyer,781,Germany,Female,39,0,107558.81,1,1,1,74947.83,0
15570643,Schulz,561,France,Male,54,0,135968.68,1,1,1,174188.72,0
15570644,Martin,819,France,Female,27,9,143568.37,1,0,0,93174.25,0
15570645,Becker,620,France,Male,43,4,136745.48,1,1,0,78496.27,0
15570646,Wagner,841,France,Male,44,8,135652.4,1,1,0,171208.41,0
15570647,Weber,622,Spain,Female,63,3,0.0,3,0,0,52027.42,1
15570648,Fischer,717,Germany,Female,34,6,122904.64,1,1,1,24414.67,0
15570649,Schneider,717,Germany,Male,18,1,96890.2,2,1,1,55559.76,0
15570650,Laurent,612,France,Male,32,2,0.0,1,1,1,13184.74,0
15570651,Lopez,656,France,Female,30,9,124504.24,2,1,1,94553.32,0
15570652,Schneider,788,France,Male,60,10,127556.73,2,1,0,136769.3,0
15570653,Mueller,619,France,Female,18,8,66674.96,1,1,0,78430.89,1
15570654,Mueller,609,France,Female,51,4,0.0,1,1,1,193609.11,1
15570655,Garcia,539,France,Female,42,5,107364.71,2,1,0,25053.52,0
15570656,Gonzalez,800,France,Female,25,2,0.0,2,1,1,44753.61,0
15570657,Robert,603,Spain,Female,43,5,0.0,2,1,0,66982.34,0
15570658,Martin,765,Spain,Male,21,10,0.0,1,1,1,53373.68,0
15570659,Fischer,592,Germany,Male,47,10,91832.66,2,1,0,54555.1,0
15570660,Rodriguez,762,France,Male,36,9,102753.44,2,1,0,41918.7,0
15570661,Garcia,727,Spain,Male,18,7,0.0,2,0,0,113632.72,0
15570662,Sanchez,628,Spain,Female,25,9,0.0,2,1,0,147397.78,0
15570663,Petit,579,France,Male,47,0,0.0,1,1,1,104627.0,0
